ID,Name,Latitude,Longitude,Address,Link,IMAX With Laser,Stadium Seating,Handicap Accessible,Assistive Listening Devices Available,Reserved Seating,Ticketing Kiosk,Cafe
3123,109 Cinemas Shonan & IMAX,35.339290000000,139.446910000000,"Terrace Mall 4F - 1-3-1 Tsujidokandai, Fujisawa City, Japan 251-0041",https://imax.com/theatres/109-cinemas-shonan-imax,false,true,false,false,false,false,false
3124,"Space Theatre, Municipal Science Hall",31.563280000000,130.554340000000,"2-31-18 Kamoike, Kagoshima, KS, Japan 103-0013",https://imax.com/theatres/space-theatre-municipal-science-hall,false,true,false,false,false,false,false
3125,109 Cinemas Minoh & IMAX,34.832340000000,135.488420000000,"Minoh Q's Mall, 4-1-24 Boushima, Osaka, Minoh-shi, Japan 562-0013",https://imax.com/theatres/109-cinemas-minoh-imax,false,true,false,false,false,false,false
3126,United Cinemas Kishiwada & IMAX,34.466150000000,135.371530000000,"3-1 Minatomidorimachi - Kishiwada Kankan Beysidemoru West 3F, Kishiawada-shi, OS, Japan 596-0016",https://imax.com/theatres/united-cinemas-kishiwada-imax,false,true,false,false,false,false,false
3128,United Cinemas Urawa & IMAX,35.858110000000,139.658900000000,"11-1 Higashitakasagocho - Urawa Parco 6F, Urawa, ST, Japan 330-0055",https://imax.com/theatres/united-cinemas-urawa-imax,true,true,false,false,false,false,false
3129,109 Cinemas Futako Tamagawa & IMAX,35.613160000000,139.627340000000,"1-14-1 Tamagawa - Setagayaku - Futako Tamagawa Rise S.C. Terrace Market 3F, Tokyo, Japan 158-0094",https://imax.com/theatres/109-cinemas-futako-tamagawa-imax,true,true,false,false,false,false,false
3130,109 Cinemas Kiba & IMAX,35.666140000000,139.804960000000,"Ito Yokado Kiba 3F - 1-5-30 Kiba Koto-ku, Kiba, Japan 135-0042",https://imax.com/theatres/109-cinemas-kiba-imax,false,true,false,false,false,false,false
3131,Toho Cinemas Shinjyuku & IMAX,35.693800000000,139.703460000000,"Shinjyuku Toho Building 3F - 1-19-1 Kabukicho - Shinjyuku-ku, Tokyo, TK, Japan 160-0021",https://imax.com/theatres/toho-cinemas-shinjyuku-imax,true,true,false,false,false,false,false
3132,United Cinemas Toshimaen & IMAX,35.742360000000,139.649000000000,"4-15-20 Nerima, Nerima-ku, TK, Japan 176-0001",https://imax.com/theatres/united-cinemas-toshimaen-imax,true,true,false,false,false,false,false
3133,CGV Jeonju Hyoja & IMAX,35.806570000000,127.115820000000,"45, Yongmeori-ro, Wansan-gu, Jeonju-si, Jeollabuk-do, South Korea 55056",https://imax.com/theatres/cgv-jeonju-hyoja-imax,false,true,false,false,false,false,false
3134,CGV Incheon & IMAX,37.451720000000,126.701920000000,"198, Yesul-ro, Namdong-gu, Incheon, South Korea 21558",https://imax.com/theatres/cgv-incheon-imax,false,true,false,false,false,false,false
3135,CGV Sopong & IMAX,37.504000000000,126.757330000000,"239, Songnae-daero, Bucheon-si, Gyeonggi-do, South Korea 14545",https://imax.com/theatres/cgv-sopong-imax,false,true,false,false,false,false,false
3136,CGV Suwon & IMAX,37.265820000000,127.000760000000,"924, Deogyeong-daero, Paldal-gu, Suwon-si, Gyeonggi-do, 16622",https://imax.com/theatres/cgv-suwon-imax,false,true,false,false,false,false,false
3137,CGV Ilsan & IMAX,37.654170000000,126.773260000000,"24, Jeongbalsan-ro, Ilsandong-gu, Goyang-si, Gyeonggi-do, South Korea 10403",https://imax.com/theatres/cgv-ilsan-imax,false,true,false,false,false,false,false
3138,CGV Pangyo & IMAX,37.393040000000,127.112600000000,"20, Pangyoyeok-ro 146beon-gil, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea 13529",https://imax.com/theatres/cgv-pangyo-imax,false,true,false,false,false,false,false
3139,CGV Gwangju & IMAX,35.160630000000,126.879330000000,"904, Mujin-daero, Seo-gu, Gwangju, South Korea 61937",https://imax.com/theatres/cgv-gwangju-imax,false,true,false,false,false,false,false
3140,CGV Changwon-The City & IMAX,35.240420000000,128.653360000000,"320, Woni-daero, Uichang-gu, Changwon-si, Gyeongsangnam-do, South Korea 51408",https://imax.com/theatres/cgv-changwon-city-imax,false,true,false,false,false,false,false
3141,CGV Chuncheon & IMAX,37.850510000000,127.743790000000,"80, Jiseok-ro, Chuncheon-si, Gangwon-do, South Korea 24420",https://imax.com/theatres/cgv-chuncheon-imax,false,true,false,false,false,false,false
3144,CGV Daegu & IMAX,35.870970000000,128.595310000000,"585, Gukchaebosang-ro, Jung-gu, Daegu, South Korea 41909",https://imax.com/theatres/cgv-daegu-imax,false,true,false,false,false,false,false
3145,CGV Daejeon & IMAX,36.331270000000,127.428760000000,"1700, Gyebaek-ro, Jung-gu, Daejeon, South Korea 34956",https://imax.com/theatres/cgv-daejeon-imax,false,true,false,false,false,false,false
3146,CGV Ulsan Samsan & IMAX,35.541910000000,129.339230000000,"185, Hwahap-ro, Nam-gu, Ulsan, South Korea 44705",https://imax.com/theatres/cgv-ulsan-samsan-imax,false,true,false,false,false,false,false
3147,Regal Warren West & IMAX,37.723150000000,-97.448850000000,"9150 West 21st, Wichita, KS 67205",https://imax.com/theatres/regal-warren-west-imax,false,true,false,false,false,false,false
3148,AMC Studio 28 & IMAX,38.907310000000,-94.772590000000,"12075 S Strang Line Rd., Olathe, KS 66062",https://imax.com/theatres/amc-studio-28-imax,false,true,true,true,true,true,true
3149,AMC Town Center 20 & IMAX,38.916400000000,-94.648900000000,"11701 Nall Avenue, Leawood, KS 66211",https://imax.com/theatres/amc-town-center-20-imax,false,true,true,false,true,true,false
3152,AMC Newport on the Levee 20 & IMAX,39.094320000000,-84.496520000000,"I-471 at Exit 5, Newport, KY 41071",https://imax.com/theatres/amc-newport-levee-20-imax,false,true,true,true,false,true,false
3153,AMC Stonybrook 20 & IMAX,38.210360000000,-85.596430000000,"2745 South Hurstborne Parkway, Louisville, KY 40220",https://imax.com/theatres/amc-stonybrook-20-imax,false,true,true,true,false,false,false
3155,AMC Baton Rouge 16 & IMAX,30.441190000000,-91.009310000000,"16040 Hatteras Ave., Baton Rouge, LA 70816",https://imax.com/theatres/amc-baton-rouge-16,false,true,false,false,false,false,false
3156,AMC DINE-IN Clearview Palace 12 & IMAX,30.004720000000,-90.182790000000,"4486 Veterans Memorial Blvd., Metairie, LA 70006",https://imax.com/theatres/amc-dine-clearview-palace-12-imax,false,true,false,false,false,true,false
3157,AMC Elmwood Palace 20 & IMAX,29.962550000000,-90.189260000000,"1200 Elmwood Park Blvd., Harahan, LA 70123",https://imax.com/theatres/amc-elmwood-palace-20-imax,false,true,true,true,false,true,false
3158,AMC Mall of Louisiana 15 & IMAX,30.386760000000,-91.085090000000,"9168T Picardy Ave Extension, Baton Rouge, LA 70836",https://imax.com/theatres/amc-mall-louisiana-15,false,false,false,false,false,false,false
3159,AMC Westbank Palace 16 & IMAX,29.897620000000,-90.062640000000,"1151 Manhattan Blvd., Harvey, LA 70058",https://imax.com/theatres/amc-westbank-palace-16-imax,false,true,false,false,false,false,false
3160,"IMAX Dome, Sci-Port Discovery Center",32.513950000000,-93.741960000000,"820 Clyde Fant Parkway, Shreveport, LA 71101",https://imax.com/theatres/imax-dome-sci-port-discovery-center,false,true,false,false,false,false,false
3163,Grand 16 & IMAX,30.299650000000,-89.816720000000,"1950 Gause Boulevard West, Slidell, LA 70460",https://imax.com/theatres/grand-16-imax,false,true,true,true,false,false,false
3164,AMC Assembly Row 12 & IMAX,42.393540000000,-71.078910000000,"395 Artisan Way, Somerville, MA 02145",https://imax.com/theatres/amc-assembly-row-12,false,false,false,false,true,false,false
3165,AMC Boston Common 19,42.353500000000,-71.064300000000,"175 Tremont Street, Boston, MA 02111",https://imax.com/theatres/amc-boston-common-19,false,true,true,true,false,true,true
3166,AMC Liberty Tree Mall 20 & IMAX,42.550900000000,-70.937100000000,"100 Independence Way, Danvers, MA 01923",https://imax.com/theatres/amc-liberty-tree-mall-20-imax,false,true,true,true,false,true,true
3167,AMC Methuen 20 & IMAX,42.745050000000,-71.157200000000,"90 Pleasant Valley St., Methuen, MA 01844",https://imax.com/theatres/amc-methuen-20-imax,true,true,true,false,true,true,false
3168,Sunbrella IMAX 3D Theater Natick,42.295210000000,-71.399140000000,"1 Underprice Way, Natick, MA 01760",https://imax.com/theatres/sunbrella-imax-3d-theater-natick,false,true,false,false,false,false,false
3169,Sunbrella IMAX 3D Theater Reading,42.518980000000,-71.093320000000,"50 Walkers Brook Drive, Reading, MA 01867",https://imax.com/theatres/sunbrella-imax-3d-theater-reading,true,true,false,false,false,false,false
3170,"Mugar Omni, Museum of Science",42.367510000000,-71.070650000000,"1 Science Park, Boston, MA 02114",https://imax.com/theatres/mugar-omni-museum-science,false,true,false,false,false,false,false
3171,Showcase Cinema de Lux Randolph & IMAX,42.163210000000,-71.060380000000,"73 Mazzeo Drive, Randolph, MA 02368",https://imax.com/theatres/showcase-cinema-de-lux-randolph-imax,false,true,true,true,false,false,false
3173,Scotiabank Theatre Winnipeg & IMAX,49.887210000000,-97.199990000000,"817 St James Street, Winnipeg, MB R3G 3L3",https://imax.com/theatres/scotiabank-theatre-winnipeg-imax,false,true,true,false,true,false,false
3174,AMC Columbia 14 & IMAX,39.222290000000,-76.858300000000,"10300 Patuxent Parkway, Columbia, MD 21044",https://imax.com/theatres/amc-columbia-14-imax,true,true,true,true,false,true,false
3175,AMC Rio Cinemas 18 & IMAX,39.116270000000,-77.197580000000,"9811 Washingtonian Blvd., Gaithersburg, MD 20878",https://imax.com/theatres/amc-rio-cinemas-18-imax,true,true,true,true,false,true,false
3176,AMC White Marsh 16 & IMAX,39.371700000000,-76.466300000000,"8141 Honeygo Blvd., Nottingham, MD 21236",https://imax.com/theatres/amc-white-marsh-16-imax,false,true,true,true,false,true,false
3177,AMC Magic Johnson Capital Center 12 & IMAX,38.901360000000,-76.847610000000,"800 Shopper's Way, Glenarden, MD 20774",https://imax.com/theatres/amc-magic-johnson-capital-center-12-imax,false,false,true,true,false,true,true
3178,AMC Owings Mills 17 & IMAX,39.406760000000,-76.793430000000,"10100 Mill Run Circle, Owings Mills, MD 21117",https://imax.com/theatres/amc-owings-mills-17-imax,false,true,false,false,false,true,false
3179,Regal Majestic & IMAX,38.997040000000,-77.025420000000,"900 Ellsworth Drive, Silver Spring, MD 20910",https://imax.com/theatres/regal-majestic-imax,false,true,true,true,true,true,true
3180,Regal Waugh Chapel & IMAX,39.037670000000,-76.679850000000,"1419 South Main Chapel Way, Gambrills, MD 21054",https://imax.com/theatres/regal-waugh-chapel-imax,false,true,true,true,false,true,false
3181,Regal Westview & IMAX,39.374660000000,-77.410000000000,"5243 Buckeystown Pike, Frederick, MD 21704",https://imax.com/theatres/regal-westview-imax,false,true,true,true,false,true,false
3182,Saco Cinemagic & IMAX,43.528680000000,-70.426370000000,"779 Portland Road, Saco, ME 04072",https://imax.com/theatres/saco-cinemagic-imax,false,true,true,true,true,false,false
3184,"IMAX, Sol del Nino",32.652490000000,-115.472700000000,"Alfonso Esquer Sández s/n-Zona Centro, Mexicali BC, Mexico 21010",https://imax.com/theatres/imax-sol-del-ni%C3%B1o,false,true,false,false,false,false,false
3185,Cinépolis Las Misiones Cd. Juarez & IMAX,31.684820000000,-106.409200000000,"Teofile Borunda 8681 Int. Cine, Partido Iglesias, Cuidad Juarez, Chihuahua, Mexico 32618",https://imax.com/theatres/cin%C3%A9polis-las-misiones-cd-juarez-imax,false,true,false,false,false,false,false
3186,Cinépolis Fórum Buenavista & IMAX,19.446970000000,-99.152090000000,"Eje 1 Norte Mosqueta, No. 259, Int. Cine Col. Buenavista Delegación Cuauhtémoc, Mexico City, Mexico 06350",https://imax.com/theatres/cin%C3%A9polis-f%C3%B3rum-buenavista-imax,false,true,false,false,false,false,false
3187,Cinépolis Perisur & IMAX,19.303100000000,-99.189130000000,"Anillo Periferico Sur No.4690, Comercial Perisur, Delegacion Coyoacan, Mexico 04500",https://imax.com/theatres/cin%C3%A9polis-perisur-imax,false,true,false,false,false,false,false
3188,Cinépolis Universidad & IMAX,19.367230000000,-99.166720000000,"Av. Universidad No. 1000, Col. Santa Cruz Atoyac, Delegacion Benito Juarez, Mexico 03310",https://imax.com/theatres/cin%C3%A9polis-universidad-imax,false,true,false,false,false,false,false
3189,Cinepolis Forum Tlaquepaque & IMAX,20.648710000000,-103.320000000000,"Blvd. Marcelino Garcia Barragan 2077, Guadalajara, Mexico 44840",https://imax.com/theatres/cinepolis-forum-tlaquepaque-imax,false,true,false,false,false,false,false
3190,Cinépolis Galerías & IMAX,20.676390000000,-103.431900000000,"Rafael Sanzio No. 150, Centro Comercial Galerias, Guadalajara, Mexico 45030",https://imax.com/theatres/cin%C3%A9polis-galer%C3%ADas-imax,false,true,false,false,false,false,false
3191,Galerias Cuernavaca & IMAX,18.935460000000,-99.193390000000,"Autopista México-Acapulco km 87.5 S/N Local 343. Col. Ricardo Flores Magón, Cuernavaca, Mexico 62370",https://imax.com/theatres/galerias-cuernavaca-imax,false,true,false,false,false,false,false
3192,Cinépolis Galerías Metepec & IMAX,19.258240000000,-99.621270000000,"Vialidad Toluca - Metepec No. 126 Nte. Loc. 500 Col. La Purisima, Toluca, Mexico 52140",https://imax.com/theatres/cin%C3%A9polis-galer%C3%ADas-metepec-imax,false,true,false,false,false,false,false
3193,Cinépolis Galerias Monterrey & IMAX,25.681480000000,-100.355500000000,"Av. Insurgentes #2500 Int. 510, Col. Vista Hermosa C.P., Monterrey, Mexico 64620",https://imax.com/theatres/cinepolis-galerias-monterrey-imax,false,true,false,false,false,false,false
3194,Cinépolis Valle Oriente & IMAX,25.638740000000,-100.313700000000,"Av. Lazaro Cardenas #1000-1, Colonia Valle del Mirador, Monterrey, Nuevo Leon, Mexico 64750",https://imax.com/theatres/cin%C3%A9polis-valle-oriente-imax,false,true,false,false,false,false,false
3195,Cinépolis Angelópolis Puebla & IMAX,19.031940000000,-98.233120000000,"Boulevard del Niño Poblano 2510, Col. Concepción la Cruz Centro Comercial Angelópolis, Puebla, Mexico 72450",https://imax.com/theatres/cin%C3%A9polis-angel%C3%B3polis-puebla-imax,false,true,false,false,false,false,false
3196,AMC Forum 30 & IMAX,42.622000000000,-83.059740000000,"44681 Mound Rd., Sterling Heights, MI 48314",https://imax.com/theatres/amc-forum-30-imax,false,true,true,true,false,true,false
3197,AMC Livonia 20 & IMAX,42.428400000000,-83.431120000000,"19500 Haggerty Road, Livonia, MI 48152",https://imax.com/theatres/amc-livonia-20-imax,false,true,false,false,false,true,false
3198,AMC Fairlane 21 & IMAX,42.317950000000,-83.224190000000,"18900 Michigan Avenue, Dearborn, MI 48126",https://imax.com/theatres/amc-fairlane-21-imax,false,true,true,true,true,true,true
3199,AMC Star Great Lakes 25 & IMAX,42.702930000000,-83.294790000000,"4300 Baldwin Road, Auburn Hills, MI 48326",https://imax.com/theatres/amc-star-great-lakes-25-imax,false,false,true,true,false,true,false
3201,Celebration! Cinema Crossroads & IMAX,42.221610000000,-85.591940000000,"6600 Ring Road, Portage, MI 49024",https://imax.com/theatres/celebration-cinema-crossroads-imax,false,true,true,false,false,false,false
3203,NCG Trillium & IMAX,42.924840000000,-83.631270000000,"8220 Trillium Circle Avenue, Grand Blanc, MI 48439",https://imax.com/theatres/ncg-trillium-imax,false,true,false,false,false,false,false
3204,Ann Arbor 20 & IMAX,42.229210000000,-83.680230000000,"4100 Carpenter Road & Ellsworth Avenue, Ypsilanti, MI 48197",https://imax.com/theatres/ann-arbor-20-imax,false,true,true,true,false,false,false
3205,AMC Arbor Lakes 16 & IMAX,45.094040000000,-93.439910000000,"12575 Elm Creek Boulevard North, Maple Grove, MN 55369",https://imax.com/theatres/amc-arbor-lakes-16-imax,false,true,false,false,false,true,false
3206,AMC Eden Prairie Mall 18 & IMAX,44.853000000000,-93.430000000000,"8251 Flying Cloud Drive Suite 4000, Eden Prairie, MN 55344",https://imax.com/theatres/amc-eden-prairie-mall-18-imax,false,true,false,false,false,true,false
3207,AMC Rosedale 14 & IMAX,45.014540000000,-93.173780000000,"850 Rosedale Center, Roseville, MN 55113",https://imax.com/theatres/amc-rosedale-14-imax,true,false,true,true,false,false,false
3208,AMC Southdale 16 & IMAX,44.879750000000,-93.326290000000,"400 Southdale Center, Edina, MN 55435",https://imax.com/theatres/amc-southdale-16-imax,false,true,false,false,false,true,false
3210,Omnitheater Science Museum of Minnesota,44.943200000000,-93.098950000000,"120 West Kellogg Boulevard, St. Paul, MN 55102",https://imax.com/theatres/omnitheater-science-museum-minnesota,true,true,false,false,false,false,false
3211,CMX Odyssey 15 & IMAX,44.741650000000,-93.289600000000,"14401 Burnhaven Drive, Burnsville, MN 55306",https://imax.com/theatres/cmx-odyssey-15-imax,false,true,true,true,true,false,true
3212,Marcus Galaxy 14 Cine & IMAX,43.956020000000,-92.461340000000,"4340 Maine Avenue SE, Rochester, MN 55904",https://imax.com/theatres/marcus-galaxy-14-cine-imax,false,true,true,true,false,true,true
3213,AMC Barry Woods 24 & IMAX,39.242540000000,-94.657390000000,"8101 Roanridge Road, Kansas City, MO 64151",https://imax.com/theatres/amc-barry-woods-24-imax,true,true,true,true,false,true,false
3214,AMC Chesterfield 14 & IMAX,38.651640000000,-90.563190000000,"3000 Chesterfield Mall, Chesterfield, MO 63017",https://imax.com/theatres/amc-chesterfield-14-imax,false,true,false,false,false,false,false
